16	3	-4	33
16	4	-4	34
16	5	-3	34
16	6	-1	34
16	7	1	33
16	8	-2	33
16	9	0	34
16	10	-2	34
16	11	1	34
16	12	2	34
16	13	4	33
16	14	0	33
16	15	4	34
16	16	2	33
16	17	3	33
16	18	3	34
17	1	-1	31
17	2	-3	31
17	3	-4	31
17	4	-4	32
17	5	-3	32
17	6	-1	32
17	7	1	31
17	8	-2	31
17	9	0	32
17	10	-2	32
17	11	1	32
17	12	2	32
17	13	4	31
17	14	0	31
17	15	4	32
17	16	2	31
17	17	3	31
17	18	3	32
18	1	-1	29
18	2	-3	29
18	3	-4	29
18	4	-4	30
18	5	-3	30
18	6	-1	30
18	7	1	29
18	8	-2	29
18	9	0	30
18	10	-2	30
18	11	1	30
18	12	2	30
18	13	4	29
18	14	0	29
18	15	4	30
18	16	2	29
18	17	3	29
18	18	3	30
19	1	-1	39
19	2	-3	39
19	3	-4	39
19	4	-4	40
19	5	-3	40
19	6	-1	40
19	7	1	39
19	8	-2	39
19	9	0	40
19	10	-2	40
19	11	1	40
19	12	2	40
19	13	4	39
19	14	0	39
19	15	4	40
19	16	2	39
19	17	3	39
19	18	3	40
20	1	-1	37
20	2	-3	37
20	3	-4	37
20	4	-4	38
20	5	-3	38
20	6	-1	38
20	7	1	37
20	8	-2	37
20	9	0	38
20	10	-2	38
20	11	1	38
20	12	2	38
20	13	4	37
20	14	0	37
20	15	4	38
20	16	2	37
20	17	3	37
20	18	3	38
21	1	-1	35
21	2	-3	35
21	3	-4	35
21	4	-4	36
21	5	-3	36
21	6	-1	36
21	7	1	35
21	8	-2	35
21	9	0	36
21	10	-2	36
21	11	1	36
21	12	2	36
21	13	4	35
21	14	0	35
21	15	4	36
21	16	2	35
21	17	3	35
21	18	3	36
22	1	1	42
22	2	3	42
22	3	4	42
22	4	4	41
22	5	3	41
22	6	1	41
22	7	-1	42
22	8	2	42
22	9	0	41
22	10	2	41
22	11	-1	41
22	12	-2	41
22	13	-4	42
22	14	0	42
22	15	-4	41
22	16	-2	42
22	17	-3	42
22	18	-3	41
23	1	1	44
23	2	3	44
23	3	4	44
23	4	4	43
23	5	3	43
23	6	1	43
23	7	-1	44
23	8	2	44
23	9	0	43
23	10	2	43
23	11	-1	43
23	12	-2	43
23	13	-4	44
23	14	0	44
23	15	-4	43
23	16	-2	44
23	17	-3	44
23	18	-3	43
24	1	1	46
24	2	3	46
24	3	4	46
24	4	4	45
24	5	3	45
24	6	1	45
24	7	-1	46
24	8	2	46
24	9	0	45
24	10	2	45
24	11	-1	45
24	12	-2	45
24	13	-4	46
24	14	0	46
24	15	-4	45
24	16	-2	46
24	17	-3	46
24	18	-3	45
25	1	1	48
25	2	3	48
25	3	4	48
25	4	4	47
25	5	3	47
25	6	1	47
25	7	-1	48
25	8	2	48
25	9	0	47
25	10	2	47
25	11	-1	47
25	12	-2	47
25	13	-4	48
25	14	0	48
25	15	-4	47
25	16	-2	48
25	17	-3	48
25	18	-3	47
26	1	1	50
26	2	3	50
26	3	4	50
26	4	4	49
26	5	3	49
26	6	1	49
26	7	-1	50
26	8	2	50
26	9	0	49
26	10	2	49
26	11	-1	49
26	12	-2	49
26	13	-4	50
26	14	0	50
26	15	-4	49
26	16	-2	50
26	17	-3	50
26	18	-3	49
27	1	1	52
27	2	3	52
27	3	4	52
27	4	4	51
27	5	3	51
27	6	1	51
27	7	-1	52
27	8	2	52
27	9	0	51
27	10	2	51
27	11	-1	51
27	12	-2	51
27	13	-4	52
27	14	0	52
27	15	-4	51
27	16	-2	52
27	17	-3	52
27	18	-3	51
28	1	-1	57
28	2	-3	57
28	3	-4	57
28	4	-4	58
28	5	-3	58
28	6	-1	58
28	7	1	57
28	8	-2	57
28	9	0	58
28	10	-2	58
28	11	1	58
28	12	2	58
28	13	4	57
28	14	0	57
28	15	4	58
28	16	2	57
28	17	3	57
28	18	3	58
29	1	-1	55
29	2	-3	55
29	3	-4	55
29	4	-4	56
29	5	-3	56
29	6	-1	56
29	7	1	55
29	8	-2	55
29	9	0	56
29	10	-2	56
29	11	1	56
29	12	2	56
29	13	4	55
29	14	0	55
29	15	4	56
29	16	2	55
29	17	3	55
29	18	3	56
30	1	-1	53
30	2	-3	53
30	3	-4	53
30	4	-4	54
30	5	-3	54
30	6	-1	54
30	7	1	53
30	8	-2	53
30	9	0	54
30	10	-2	54
30	11	1	54
30	12	2	54
30	13	4	53
30	14	0	53
30	15	4	54
30	16	2	53
30	17	3	53
30	18	3	54
31	1	-1	63
31	2	-3	63
31	3	-4	63
31	4	-4	64
31	5	-3	64
31	6	-1	64
31	7	1	63
31	8	-2	63
31	9	0	64
31	10	-2	64
31	11	1	64
31	12	2	64
31	13	4	63
31	14	0	63
31	15	4	64
31	16	2	63
31	17	3	63
31	18	3	64
32	1	-1	61
32	2	-3	61
32	3	-4	61
32	4	-4	62
32	5	-3	62
32	6	-1	62
32	7	1	61
32	8	-2	61
32	9	0	62
32	10	-2	62
32	11	1	62
32	12	2	62
32	13	4	61
32	14	0	61
32	15	4	62
32	16	2	61
32	17	3	61
32	18	3	62
33	1	-1	59
33	2	-3	59
33	3	-4	59
33	4	-4	60
33	5	-3	60
33	6	-1	60
33	7	1	59
33	8	-2	59
33	9	0	60
33	10	-2	60
33	11	1	60
33	12	2	60
33	13	4	59
33	14	0	59
33	15	4	60
33	16	2	59
33	17	3	59
33	18	3	60
34	1	1	66
34	2	3	66
34	3	4	66
34	4	4	65
34	5	3	65
34	6	1	65
34	7	-1	66
34	8	2	66
34	9	0	65
34	10	2	65
34	11	-1	65
34	12	-2	65
34	13	-4	66
34	14	0	66
34	15	-4	65
34	16	-2	66
34	17	-3	66
34	18	-3	65
35	1	1	68
35	2	3	68
35	3	4	68
35	4	4	67
35	5	3	67
35	6	1	67
35	7	-1	68
35	8	2	68
35	9	0	67
35	10	2	67
35	11	-1	67
35	12	-2	67
35	13	-4	68
35	14	0	68
35	15	-4	67
35	16	-2	68
35	17	-3	68
35	18	-3	67
36	1	1	70
36	2	3	70
36	3	4	70
36	4	4	69
36	5	3	69
36	6	1	69
36	7	-1	70
36	8	2	70
36	9	0	69
36	10	2	69
36	11	-1	69
36	12	-2	69
36	13	-4	70
36	14	0	70
36	15	-4	69
36	16	-2	70
36	17	-3	70
36	18	-3	69
37	1	-6	8
37	2	-6	9
37	3	-6	10
37	4	-5	8
37	5	-5	9
37	6	-5	10
37	7	-8	8
37	8	-8	9
37	9	-8	10
37	10	-7	8
37	11	-7	9
37	12	-7	10
37	13	-10	8
37	14	-10	9
37	15	-10	10
37	16	-9	8
37	17	-9	9
37	18	-9	10
38	1	-6	1
38	2	-6	72
38	3	-6	71
38	4	-5	1
38	5	-5	72
38	6	-5	71
38	7	-8	1
38	8	-8	72
38	9	-8	71
38	10	-7	1
38	11	-7	72
38	12	-7	71
38	13	-10	1
38	14	-10	72
38	15	-10	71
38	16	-9	1
38	17	-9	72
38	18	-9	71
39	1	-6	5
39	2	-6	6
39	3	-6	7
39	4	-5	5
39	5	-5	6
39	6	-5	7
39	7	-8	5
39	8	-8	6
39	9	-8	7
39	10	-7	5
39	11	-7	6
39	12	-7	7
39	13	-10	5
39	14	-10	6
39	15	-10	7
39	16	-9	5
39	17	-9	6
39	18	-9	7
40	1	-6	4
40	2	-6	3
40	3	-6	2
40	4	-5	4
40	5	-5	3
40	6	-5	2
40	7	-8	4
40	8	-8	3
40	9	-8	2
40	10	-7	4
40	11	-7	3
40	12	-7	2
40	13	-10	4
40	14	-10	3
40	15	-10	2
40	16	-9	4
40	17	-9	3
40	18	-9	2
41	1	-6	20
41	2	-6	21
41	3	-6	22
41	4	-5	20
41	5	-5	21
41	6	-5	22
41	7	-8	20
41	8	-8	21
41	9	-8	22
41	10	-7	20
41	11	-7	21
41	12	-7	22
41	13	-10	20
41	14	-10	21
41	15	-10	22
41	16	-9	20
41	17	-9	21
41	18	-9	22
42	1	-6	13
42	2	-6	12
42	3	-6	11
42	4	-5	13
42	5	-5	12
42	6	-5	11
42	7	-8	13
42	8	-8	12
42	9	-8	11
42	10	-7	13
42	11	-7	12
42	12	-7	11
42	13	-10	13
42	14	-10	12
42	15	-10	11
42	16	-9	13
42	17	-9	12
42	18	-9	11
43	1	-6	17
43	2	-6	18
43	3	-6	19
43	4	-5	17
43	5	-5	18
43	6	-5	19
43	7	-8	17
43	8	-8	18
43	9	-8	19
43	10	-7	17
43	11	-7	18
43	12	-7	19
43	13	-10	17
43	14	-10	18
43	15	-10	19
43	16	-9	17
43	17	-9	18
43	18	-9	19
44	1	-6	16
44	2	-6	15
44	3	-6	14
44	4	-5	16
44	5	-5	15
44	6	-5	14
44	7	-8	16
44	8	-8	15
44	9	-8	14
44	10	-7	16
44	11	-7	15
44	12	-7	14
44	13	-10	16
44	14	-10	15
44	15	-10	14
44	16	-9	16
44	17	-9	15
44	18	-9	14
45	1	-6	32
45	2	-6	33
45	3	-6	34
45	4	-5	32
45	5	-5	33
45	6	-5	34
45	7	-8	32
45	8	-8	33
45	9	-8	34
45	10	-7	32
45	11	-7	33
45	12	-7	34
45	13	-10	32
45	14	-10	33
45	15	-10	34
45	16	-9	32
45	17	-9	33
45	18	-9	34
46	1	-6	25
46	2	-6	24
46	3	-6	23
46	4	-5	25
46	5	-5	24
46	6	-5	23
46	7	-8	25
46	8	-8	24
46	9	-8	23
46	10	-7	25
46	11	-7	24
46	12	-7	23
46	13	-10	25
46	14	-10	24
46	15	-10	23
46	16	-9	25
46	17	-9	24
46	18	-9	23
47	1	-6	29
47	2	-6	30
47	3	-6	31
47	4	-5	29
47	5	-5	30
47	6	-5	31
47	7	-8	29
47	8	-8	30
47	9	-8	31
47	10	-7	29
47	11	-7	30
47	12	-7	31
47	13	-10	29
47	14	-10	30
47	15	-10	31
47	16	-9	29
47	17	-9	30
47	18	-9	31
48	1	-6	28
48	2	-6	27
48	3	-6	26
48	4	-5	28
48	5	-5	27
48	6	-5	26
48	7	-8	28
48	8	-8	27
48	9	-8	26
48	10	-7	28
48	11	-7	27
48	12	-7	26
48	13	-10	28
48	14	-10	27
48	15	-10	26
48	16	-9	28
48	17	-9	27
48	18	-9	26
49	1	-6	44
49	2	-6	45
49	3	-6	46
49	4	-5	44
49	5	-5	45
49	6	-5	46
49	7	-8	44
49	8	-8	45
49	9	-8	46
49	10	-7	44
49	11	-7	45
49	12	-7	46
49	13	-10	44
49	14	-10	45
49	15	-10	46
49	16	-9	44
49	17	-9	45
49	18	-9	46
50	1	-6	37
50	2	-6	36
50	3	-6	35
50	4	-5	37
50	5	-5	36
50	6	-5	35
50	7	-8	37
50	8	-8	36
50	9	-8	35
50	10	-7	37
50	11	-7	36
50	12	-7	35
50	13	-10	37
50	14	-10	36
50	15	-10	35
50	16	-9	37
50	17	-9	36
50	18	-9	35
51	1	-6	41
51	2	-6	42
51	3	-6	43
51	4	-5	41
51	5	-5	42
51	6	-5	43
51	7	-8	41
51	8	-8	42
51	9	-8	43
51	10	-7	41
51	11	-7	42
51	12	-7	43
51	13	-10	41
51	14	-10	42
51	15	-10	43
51	16	-9	41
51	17	-9	42
51	18	-9	43
52	1	-6	40
52	2	-6	39
52	3	-6	38
52	4	-5	40
52	5	-5	39
52	6	-5	38
52	7	-8	40
52	8	-8	39
52	9	-8	38
52	10	-7	40
52	11	-7	39
52	12	-7	38
52	13	-10	40
52	14	-10	39
52	15	-10	38
52	16	-9	40
52	17	-9	39
52	18	-9	38
53	1	-6	56
53	2	-6	57
53	3	-6	58
53	4	-5	56
53	5	-5	57
53	6	-5	58
53	7	-8	56
53	8	-8	57
53	9	-8	58
53	10	-7	56
53	11	-7	57
53	12	-7	58
53	13	-10	56
53	14	-10	57
53	15	-10	58
53	16	-9	56
53	17	-9	57
53	18	-9	58
54	1	-6	49
54	2	-6	48
54	3	-6	47
54	4	-5	49
54	5	-5	48
54	6	-5	47
54	7	-8	49
54	8	-8	48
54	9	-8	47
54	10	-7	49
54	11	-7	48
54	12	-7	47
54	13	-10	49
54	14	-10	48
54	15	-10	47
54	16	-9	49
54	17	-9	48
54	18	-9	47
55	1	-6	53
55	2	-6	54
55	3	-6	55
55	4	-5	53
55	5	-5	54
55	6	-5	55
55	7	-8	53
55	8	-8	54
55	9	-8	55
55	10	-7	53
55	11	-7	54
55	12	-7	55
55	13	-10	53
55	14	-10	54
55	15	-10	55
55	16	-9	53
55	17	-9	54
55	18	-9	55
56	1	-6	52
56	2	-6	51
56	3	-6	50
56	4	-5	52
56	5	-5	51
56	6	-5	50
56	7	-8	52
56	8	-8	51
56	9	-8	50
56	10	-7	52
56	11	-7	51
56	12	-7	50
56	13	-10	52
56	14	-10	51
56	15	-10	50
56	16	-9	52
56	17	-9	51
56	18	-9	50
57	1	-6	68
57	2	-6	69
57	3	-6	70
57	4	-5	68
57	5	-5	69
57	6	-5	70
57	7	-8	68
57	8	-8	69
57	9	-8	70
57	10	-7	68
57	11	-7	69
57	12	-7	70
57	13	-10	68
57	14	-10	69
57	15	-10	70
57	16	-9	68
57	17	-9	69
57	18	-9	70
58	1	-6	61
58	2	-6	60
58	3	-6	59
58	4	-5	61
58	5	-5	60
58	6	-5	59
58	7	-8	61
58	8	-8	60
58	9	-8	59
58	10	-7	61
58	11	-7	60
58	12	-7	59
58	13	-10	61
58	14	-10	60
58	15	-10	59
58	16	-9	61
58	17	-9	60
58	18	-9	59
59	1	-6	65
59	2	-6	66
59	3	-6	67
59	4	-5	65
59	5	-5	66
59	6	-5	67
59	7	-8	65
59	8	-8	66
59	9	-8	67
59	10	-7	65
59	11	-7	66
59	12	-7	67
59	13	-10	65
59	14	-10	66
59	15	-10	67
59	16	-9	65
59	17	-9	66
59	18	-9	67
60	1	-6	64
60	2	-6	63
60	3	-6	62
60	4	-5	64
60	5	-5	63
60	6	-5	62
60	7	-8	64
60	8	-8	63
60	9	-8	62
60	10	-7	64
60	11	-7	63
60	12	-7	62
60	13	-10	64
60	14	-10	63
60	15	-10	62
60	16	-9	64
60	17	-9	63
60	18	-9	62
65	1	6	20
65	2	6	21
65	3	6	22
65	4	5	20
65	5	5	21
65	6	5	22
65	7	8	20
65	8	8	21
65	9	8	22
65	10	7	20
65	11	7	21
65	12	7	22
65	13	10	20
65	14	10	21
65	15	10	22
65	16	9	20
65	17	9	21
65	18	9	22
66	1	6	13
66	2	6	12
66	3	6	11
66	4	5	13
66	5	5	12
66	6	5	11
66	7	8	13
66	8	8	12
66	9	8	11
66	10	7	13
66	11	7	12
66	12	7	11
66	13	10	13
66	14	10	12
66	15	10	11
66	16	9	13
66	17	9	12
66	18	9	11
67	1	6	17
67	2	6	18
67	3	6	19
67	4	5	17
67	5	5	18
67	6	5	19
67	7	8	17
67	8	8	18
67	9	8	19
67	10	7	17
67	11	7	18
67	12	7	19
67	13	10	17
67	14	10	18
67	15	10	19
67	16	9	17
67	17	9	18
67	18	9	19
68	1	6	16
68	2	6	15
68	3	6	14
68	4	5	16
68	5	5	15
68	6	5	14
68	7	8	16
68	8	8	15
68	9	8	14
68	10	7	16
68	11	7	15
68	12	7	14
68	13	10	16
68	14	10	15
68	15	10	14
68	16	9	16
68	17	9	15
68	18	9	14
85	1	-12	5
85	2	-12	6
85	3	-12	7
85	4	-11	5
85	5	-11	6
85	6	-11	7
85	7	-14	5
85	8	-14	6
85	9	-14	7
85	10	-13	5
85	11	-13	6
85	12	-13	7
85	13	-16	5
85	14	-16	6
85	15	-16	7
85	16	-15	5
85	17	-15	6
85	18	-15	7
86	1	-12	4
86	2	-12	3
86	3	-12	2
86	4	-11	4
86	5	-11	3
86	6	-11	2
86	7	-14	4
86	8	-14	3
86	9	-14	2
86	10	-13	4
86	11	-13	3
86	12	-13	2
86	13	-16	4
86	14	-16	3
86	15	-16	2
86	16	-15	4
86	17	-15	3
86	18	-15	2
87	1	-12	8
87	2	-12	9
87	3	-12	10
87	4	-11	8
87	5	-11	9
87	6	-11	10
87	7	-14	8
87	8	-14	9
87	9	-14	10
87	10	-13	8
87	11	-13	9
87	12	-13	10
87	13	-16	8
87	14	-16	9
87	15	-16	10
87	16	-15	8
87	17	-15	9
87	18	-15	10
88	1	-12	1
88	2	-12	72
88	3	-12	71
88	4	-11	1
88	5	-11	72
88	6	-11	71
88	7	-14	1
88	8	-14	72
88	9	-14	71
88	10	-13	1
88	11	-13	72
88	12	-13	71
88	13	-16	1
88	14	-16	72
88	15	-16	71
88	16	-15	1
88	17	-15	72
88	18	-15	71
89	1	-12	17
89	2	-12	18
89	3	-12	19
89	4	-11	17
89	5	-11	18
89	6	-11	19
89	7	-14	17
89	8	-14	18
89	9	-14	19
89	10	-13	17
89	11	-13	18
89	12	-13	19
89	13	-16	17
89	14	-16	18
89	15	-16	19
89	16	-15	17
89	17	-15	18
89	18	-15	19
90	1	-12	16
90	2	-12	15
90	3	-12	14
90	4	-11	16
90	5	-11	15
90	6	-11	14
90	7	-14	16
90	8	-14	15
90	9	-14	14
90	10	-13	16
90	11	-13	15
90	12	-13	14
90	13	-16	16
90	14	-16	15
90	15	-16	14
90	16	-15	16
90	17	-15	15
90	18	-15	14
91	1	-12	20
91	2	-12	21
91	3	-12	22
91	4	-11	20
91	5	-11	21
91	6	-11	22
91	7	-14	20
91	8	-14	21
91	9	-14	22
91	10	-13	20
91	11	-13	21
91	12	-13	22
91	13	-16	20
91	14	-16	21
91	15	-16	22
91	16	-15	20
91	17	-15	21
91	18	-15	22
92	1	-12	13
92	2	-12	12
92	3	-12	11
92	4	-11	13
92	5	-11	12
92	6	-11	11
92	7	-14	13
92	8	-14	12
92	9	-14	11
92	10	-13	13
92	11	-13	12
92	12	-13	11
92	13	-16	13
92	14	-16	12
92	15	-16	11
92	16	-15	13
92	17	-15	12
92	18	-15	11
93	1	-12	29
93	2	-12	30
93	3	-12	31
93	4	-11	29
93	5	-11	30
93	6	-11	31
93	7	-14	29
93	8	-14	30
93	9	-14	31
93	10	-13	29
93	11	-13	30
93	12	-13	31
93	13	-16	29
93	14	-16	30
93	15	-16	31
93	16	-15	29
93	17	-15	30
93	18	-15	31
94	1	-12	28
94	2	-12	27
94	3	-12	26
94	4	-11	28
94	5	-11	27
94	6	-11	26
94	7	-14	28
94	8	-14	27
94	9	-14	26
94	10	-13	28
94	11	-13	27
94	12	-13	26
94	13	-16	28
94	14	-16	27
94	15	-16	26
94	16	-15	28
94	17	-15	27
94	18	-15	26
95	1	-12	32
95	2	-12	33
95	3	-12	34
95	4	-11	32
95	5	-11	33
95	6	-11	34
95	7	-14	32
95	8	-14	33
95	9	-14	34
95	10	-13	32
95	11	-13	33
95	12	-13	34
95	13	-16	32
95	14	-16	33
95	15	-16	34
95	16	-15	32
95	17	-15	33
95	18	-15	34
96	1	-12	25
96	2	-12	24
96	3	-12	23
96	4	-11	25
96	5	-11	24
96	6	-11	23
96	7	-14	25
96	8	-14	24
96	9	-14	23
96	10	-13	25
96	11	-13	24
96	12	-13	23
96	13	-16	25
96	14	-16	24
96	15	-16	23
96	16	-15	25
96	17	-15	24
96	18	-15	23
97	1	-12	41
97	2	-12	42
97	3	-12	43
97	4	-11	41
97	5	-11	42
97	6	-11	43
97	7	-14	41
97	8	-14	42
97	9	-14	43
97	10	-13	41
97	11	-13	42
97	12	-13	43
97	13	-16	41
97	14	-16	42
97	15	-16	43
97	16	-15	41
97	17	-15	42
97	18	-15	43
98	1	-12	40
98	2	-12	39
98	3	-12	38
98	4	-11	40
98	5	-11	39
98	6	-11	38
98	7	-14	40
98	8	-14	39
98	9	-14	38
98	10	-13	40
98	11	-13	39
98	12	-13	38
98	13	-16	40
98	14	-16	39
98	15	-16	38
98	16	-15	40
98	17	-15	39
98	18	-15	38
99	1	-12	44
99	2	-12	45
99	3	-12	46
99	4	-11	44
99	5	-11	45
99	6	-11	46
99	7	-14	44
99	8	-14	45
99	9	-14	46
99	10	-13	44
99	11	-13	45
99	12	-13	46
99	13	-16	44
99	14	-16	45
99	15	-16	46
99	16	-15	44
99	17	-15	45
99	18	-15	46
100	1	-12	37
100	2	-12	36
100	3	-12	35
100	4	-11	37
100	5	-11	36
100	6	-11	35
100	7	-14	37
100	8	-14	36
100	9	-14	35
100	10	-13	37
100	11	-13	36
100	12	-13	35
100	13	-16	37
100	14	-16	36
100	15	-16	35
100	16	-15	37
100	17	-15	36
100	18	-15	35
101	1	-12	53
101	2	-12	54
101	3	-12	55
101	4	-11	53
101	5	-11	54
101	6	-11	55
101	7	-14	53
101	8	-14	54
101	9	-14	55
101	10	-13	53
101	11	-13	54
101	12	-13	55
101	13	-16	53
101	14	-16	54
101	15	-16	55
101	16	-15	53
101	17	-15	54
101	18	-15	55
102	1	-12	52
102	2	-12	51
102	3	-12	50
102	4	-11	52
102	5	-11	51
102	6	-11	50
102	7	-14	52
102	8	-14	51
102	9	-14	50
102	10	-13	52
102	11	-13	51
102	12	-13	50
102	13	-16	52
102	14	-16	51
102	15	-16	50
102	16	-15	52
102	17	-15	51
102	18	-15	50
103	1	-12	56
103	2	-12	57
103	3	-12	58
103	4	-11	56
103	5	-11	57
103	6	-11	58
103	7	-14	56
103	8	-14	57
103	9	-14	58
103	10	-13	56
103	11	-13	57
103	12	-13	58
103	13	-16	56
103	14	-16	57
103	15	-16	58
103	16	-15	56
103	17	-15	57
103	18	-15	58
104	1	-12	49
104	2	-12	48
104	3	-12	47
104	4	-11	49
104	5	-11	48
104	6	-11	47
104	7	-14	49
104	8	-14	48
104	9	-14	47
104	10	-13	49
104	11	-13	48
104	12	-13	47
104	13	-16	49
104	14	-16	48
104	15	-16	47
104	16	-15	49
104	17	-15	48
104	18	-15	47
105	1	-12	65
105	2	-12	66
105	3	-12	67
105	4	-11	65
105	5	-11	66
105	6	-11	67
105	7	-14	65
105	8	-14	66
105	9	-14	67
105	10	-13	65
105	11	-13	66
105	12	-13	67
105	13	-16	65
105	14	-16	66
105	15	-16	67
105	16	-15	65
105	17	-15	66
105	18	-15	67
106	1	-12	64
106	2	-12	63
106	3	-12	62
106	4	-11	64
106	5	-11	63
106	6	-11	62
106	7	-14	64
106	8	-14	63
106	9	-14	62
106	10	-13	64
106	11	-13	63
106	12	-13	62
106	13	-16	64
106	14	-16	63
106	15	-16	62
106	16	-15	64
106	17	-15	63
106	18	-15	62
107	1	-12	68
107	2	-12	69
107	3	-12	70
107	4	-11	68
107	5	-11	69
107	6	-11	70
107	7	-14	68
107	8	-14	69
107	9	-14	70
107	10	-13	68
107	11	-13	69
107	12	-13	70
107	13	-16	68
107	14	-16	69
107	15	-16	70
107	16	-15	68
107	17	-15	69
107	18	-15	70
108	1	-12	61
108	2	-12	60
108	3	-12	59
108	4	-11	61
108	5	-11	60
108	6	-11	59
108	7	-14	61
108	8	-14	60
108	9	-14	59
108	10	-13	61
108	11	-13	60
108	12	-13	59
108	13	-16	61
108	14	-16	60
108	15	-16	59
108	16	-15	61
108	17	-15	60
108	18	-15	59
113	1	12	20
113	2	12	21
113	3	12	22
113	4	11	20
113	5	11	21
113	6	11	22
113	7	14	20
113	8	14	21
113	9	14	22
113	10	13	20
113	11	13	21
113	12	13	22
113	13	16	20
113	14	16	21
113	15	16	22
113	16	15	20
113	17	15	21
113	18	15	22
114	1	12	13
114	2	12	12
114	3	12	11
114	4	11	13
